url,type
https://lap.hwz.mybluehost.me/swspass/home.php,Phishing
https://track-68d7.firebaseapp.com/,Phishing
https://adclicker.io/api/v1/links/pk3X6s,Phishing
https://bit.ly/3rJKShk,Phishing
https://fg2345cfy.firebaseapp.com/,Phishing
https://aol-105520.weeblysite.com/,Phishing
https://cmwcc.webflow.io/,Phishing
https://sites.google.com/view/klicken-sie-zum-aktualisiere44/home,Phishing
https://mail-102112.weeblysite.com/,Phishing
https://a.araceli-newerafinancialgrp.workers.dev/,Phishing
https://newloginforadamineet.weebly.com/,Phishing
https://bafybeif3abukbejdrdueeddyr6fmyxw3fjvctgmwv2h4z5u2l6iggfjgmi.ipfs.dweb.link/,Phishing
https://jobsforfelonhub.com/,Phishing
https://firebasestorage.googleapis.com/v0/b/ssssss-f1c45.appspot.com/o/index.html?alt=media&amp;token=d7f67711-cbc8-41b1-9776-b47115fd3035,Phishing
https://bssports.in/ytrew/,Phishing
https://login-viewscanpdf-f3c2.scanpdf.workers.dev/,Phishing
https://loocal1319541735t.pages.dev,Phishing
https://netotocamfilm.com/,Phishing
"http://vb-ezk.pages.dev/%5C%5C%5Chttps:%5C/%5C/6.at.atwola.com%5C/adlink|5113.1|5043043|0|5112|AdId=11146745;BnId=1;guid=9slkin1gpn6fu&amp;b=4&amp;d=dsEdG7FtYFGGYz9oEjMo&amp;s=4f&amp;i=em3Lgw_lUX_mVsy6EwTm;itime=739915162;kvsecure-darla=4-10-0|ysd|2;kvsecure=true;kvmn=y963896142;kvy-bucket=mbr-push-untrusted-ar,mbr-fido-1fa-login,mbr-rcscore-threshold,mbr-qr-comet-sdk,mbr-login-domain,mbr-yak-ui-improvement;kvpgcolo=bf1;kvssp=ssp;kvadtc_dvmktname=unknown;kvadtc_dvosplt=windows_10;kvadtc_dvbrand=google;kvadtc_dvtype=desktop;kvadtc_dvmodel=chrome_-_windows;kvrepo_dvosplt=windows_10;kvadtc_dvosversion=NT%2010.0;kvadtc_crmcc=UNKNOWN;kvadtc_crmnc=UNKNOWN;gdpr=0;us_privacy=1YNN;nodecode=yes;adclntid=1004;spaceid=794200019;link=https:%5C/%5C/ad.doubleclick.net%5C/ddm%5C/trackclk%5C/N51901.3020245OATH.COM%5C/%5C%5C%5Chttps:%5C/%5C/6.at.atwola.com%5C/adlink|5113.1|5043043|0|5112|AdId=11146745;BnId=1;guid=9slkin1gpn6fu&amp;b=4&amp;d=dsEdG7FtYFGGYz9oEjMo&amp;s=4f&amp;i=em3Lgw_lUX_mVsy6EwTm;itime=739915162;kvsecure-darla=4-10-0|ysd|2;kvsecure=true;kvmn=y963896142;kvy-bucket=mbr-push-untrusted-ar,mbr-fido-1fa-login,mbr-rcscore-threshold,mbr-qr-comet-sdk,mbr-login-domain,mbr-yak-ui-improvement;kvpgcolo=bf1;kvssp=ssp;kvadtc_dvmktname=unknown;kvadtc_dvosplt=windows_10;kvadtc_dvbrand=google;kvadtc_dvtype=desktop;kvadtc_dvmodel=chrome_-_windows;kvrepo_dvosplt=windows_10;kvadtc_dvosversion=NT%2010.0;kvadtc_crmcc=UNKNOWN;kvadtc_crmnc=UNKNOWN;gdpr=0;us_privacy=1YNN;nodecode=yes;adclntid=1004;spaceid=794200019;link=https:%5C/%5C/ad.doubleclick.net%5C/ddm%5C/trackclk%5C/N51901.3020245OATH.COM%5C/%5C%5C%5Chttps:%5C/%5C/6.at.atwola.com%5C/adlink|5113.1|5043043|0|5112|AdId=11146745;BnId=1;guid=9slkin1gpn6fu&amp;b=4&amp;d=dsEdG7FtYFGGYz9oEjMo&amp;s=4f&amp;i=em3Lgw_lUX_mVsy6EwTm;itime=739915162;kvsecure-darla=4-10-0|ysd|2;kvsecure=true;kvmn=y963896142;kvy-bucket=mbr-push-untrusted-ar,mbr-fido-1fa-login,mbr-rcscore-threshold,mbr-qr-comet-sdk,mbr-login-domain,mbr-yak-ui-improvement;kvpgcolo=bf1;kvssp=ssp;kvadtc_dvmktname=unknown;kvadtc_dvosplt=windows_10;kvadtc_dvbrand=google;kvadtc_dvtype=desktop;kvadtc_dvmodel=chrome_-_windows;kvrepo_dvosplt=windows_10;k",Phishing
https://cloudflare-ipfs.com/ipfs/bafybeihlbg5tw2bvas6ukxy6fszdwqx3egopp67ovnekk7x6fsikgdc43i/outlookwebapp.html,Phishing
https://ceramogranit.kz/-/,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vQbsuFVMsitN4ghWFsSLiIEuwn-q4M2QCXhXvcIMu9dylFrCg82abEypT_e-16eOnnwwcUVH2JzMNNz/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,Phishing
https://attcom-108451.weeblysite.com/,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vRHvyHs9lmn8at5nCa5GfDugQ9XGktObtO0qjSg1GPZKLwrAHqEJrVcBwYT1jotTUHERoDyDfrTPX30/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://att-secure-voice-message.pory.app/,Phishing
https://cf-ipfs.com/ipfs/QmaFuRkKvCx5wJUuma8h8jZgXkNorFS8JnZKPwLgrW2qn4,Phishing
https://newladgerwalle.azurewebsites.net/,Phishing
https://ipfs.io/ipfs/QmZf6MkbNLo1y4vZP8y6Y23ZfXTY7DzDivELCF8MtYtEwd,Phishing
http://omninstante.pt/,Phishing
https://ipfs.io/ipfs/QmWjNErVAMTpzg9BB3dBBcvGpCG7aYjhkTD5VgoXMkgMj3,Phishing
https://taplink.cc/aaaaaaaattt,Phishing
https://numind.co/r57d8851ac761d20e721125fb28dea056d8851ac761d20e72211125fb2ea056d88518dea056d8851ac761d20e7221118dea056d8851ac761d20e72211125fb225fb2ac761d20e72211125erpgfb06g/incorrect_password.htm,Phishing
https://dajludommalas9.web.app/,Phishing
https://net9386366376.wixsite.com/my-site,Phishing
http://rosemarieagathaallora.com,Phishing
http://uspsloans.cc,Phishing
https://dappfix-auth.pages.dev/,Phishing
https://ipfs.eth.aragon.network/ipfs/bafybeiaz6xbudbilnb4a52kkl2ffapf7oim253s7iqcmfdkgq3ly3ekpcm,Phishing
https://www.google.com/url?q=https%3A%2F%2Fpys.ifs.mybluehost.me%2Findex&sa=D&sntz=1&usg=AOvVaw1f0_OjpjiEe8BgKcyei_0i,Phishing
https://ipfs.eth.aragon.network/ipfs/bafybeidkwcaqp7hverwv7ohjpj3cw2hsguxnb5izxludmkq6fumxj7f55i,Phishing
https://decentralized-5i6.pages.dev,Phishing
https://docs.google.com/presentation/d/e/2PACX-1vS4LUtR3GMUTs4N3zIDXxbTHAB5FTLZ5n2PPSRqKAjYs7MCiGzguK2E9ZuldKzNuDL7OLquaGju2RsX/pub?start=false&amp;loop=false&amp;delayms=3000,Phishing
https://pub-53988aac4b9942a8b6df697831119cab.r2.dev/hghghjyh.html,Phishing
http://heufbi.pages.dev,Phishing
